epoch,step,train_loss
7,15549,0.1207679957151413
7,15599,0.026403913274407387
7,15649,0.43021315336227417
7,15699,0.1801508367061615
7,15749,0.09365452080965042
7,15799,0.0359857901930809
7,15849,0.11850032210350037
7,15899,0.08297012746334076
7,15949,0.033342938870191574
7,15999,0.10831554234027863
7,16049,0.013662141747772694
7,16099,0.2005707323551178
7,16149,0.0541631281375885
7,16199,0.01955176144838333
7,16249,0.0721789225935936
7,16299,0.04819319024682045
7,16349,0.02305106446146965
7,16399,0.05424383655190468
7,16449,0.279401570558548
7,16499,0.12416144460439682
7,16549,0.23757225275039673
7,16599,0.29008135199546814
7,16649,0.24076472222805023
7,16699,0.10496974736452103
7,16749,0.19362862408161163
7,16799,0.17015624046325684
7,16849,0.018859682604670525
7,16899,0.014502758160233498
7,16949,0.052439022809267044
7,16999,0.3107481300830841
7,17049,0.24616745114326477
7,17099,0.02483532205224037
7,17149,0.017033584415912628
7,17199,0.37744927406311035
7,17249,0.020742610096931458
8,17299,0.2524327337741852
8,17349,0.21799081563949585
8,17399,0.1655513495206833
8,17449,0.2665822505950928
8,17499,0.13000833988189697
8,17549,0.04516211524605751
8,17599,0.06616206467151642
8,17649,0.045760929584503174
8,17699,0.01257210224866867
8,17749,0.16786126792430878
8,17799,0.011691706255078316
8,17849,0.01756337098777294
8,17899,0.05740915238857269
8,17949,0.19950689375400543
8,17999,0.018031766638159752
8,18049,0.4080876410007477
8,18099,0.0034558051265776157
8,18149,0.1798454374074936
8,18199,0.39828723669052124
8,18249,0.007562261074781418
8,18299,0.048200756311416626
8,18349,0.01981300115585327
8,18399,0.12781238555908203
8,18449,0.06986534595489502
8,18499,0.02351202443242073
8,18549,0.15039363503456116
8,18599,0.015730321407318115
8,18649,0.008242856711149216
8,18699,0.00903862901031971
8,18749,0.028622688725590706
8,18799,0.05005570873618126
8,18849,0.1935146152973175
8,18899,0.031084399670362473
8,18949,0.05274127796292305
8,18999,0.016969088464975357
8,19049,0.1243499293923378
8,19099,0.03722764179110527
8,19149,0.03280174359679222
8,19199,0.06358715891838074
8,19249,0.052369389683008194
8,19299,0.006752341985702515
8,19349,0.013268747366964817
8,19399,0.012114372104406357
9,19449,0.10143845528364182
9,19499,0.24976776540279388
9,19549,0.258841335773468
9,19599,0.018269341439008713
9,19649,0.06203707680106163
9,19699,0.1153908222913742
9,19749,0.13170555233955383
9,19799,0.00351893063634634
9,19849,0.05208596959710121
9,19899,0.050127141177654266
9,19949,0.0640922486782074
9,19999,0.18989986181259155
9,20049,0.28123435378074646
9,20099,0.02976209484040737
9,20149,0.24672535061836243
9,20199,0.07140032202005386
9,20249,0.11598112434148788
9,20299,0.01656181365251541
9,20349,0.36319270730018616
9,20399,0.015729883685708046
9,20449,0.065595842897892
9,20499,0.02875775657594204
9,20549,0.46256548166275024
9,20599,0.04179302603006363
9,20649,0.017553891986608505
9,20699,0.25292500853538513
9,20749,0.09214425086975098
9,20799,0.20568038523197174
9,20849,0.01274318527430296
9,20899,0.049861516803503036
9,20949,0.0958675891160965
9,20999,0.00975761003792286
9,21049,0.06627832353115082
9,21099,0.09071779996156693
9,21149,0.0180674996227026
9,21199,0.11708114296197891
9,21249,0.021721795201301575
9,21299,0.022300515323877335
9,21349,0.025820251554250717
9,21399,0.006360050290822983
9,21449,0.05405757203698158
9,21499,0.11392278969287872
9,21549,0.3220093250274658
9,21599,0.0017942229751497507
10,21649,0.11863409727811813
10,21699,0.054570019245147705
10,21749,0.043492767959833145
10,21799,0.02930574119091034
10,21849,0.013007044792175293
10,21899,0.008971055969595909
10,21949,0.1501540243625641
10,21999,0.008646960370242596
10,22049,0.23147031664848328
10,22099,0.021336261183023453
10,22149,0.029376132413744926
10,22199,0.10044021904468536
10,22249,0.14979863166809082
10,22299,0.023259799927473068
10,22349,0.14995814859867096
10,22399,0.1267230212688446
10,22449,0.0361778624355793
10,22499,0.028360707685351372
10,22549,0.0387503057718277
10,22599,0.04494983330368996
10,22649,0.004676146898418665
10,22699,0.16870209574699402
10,22749,0.20158201456069946
10,22799,0.038246434181928635
10,22849,0.05406973883509636
10,22899,0.12958616018295288
10,22949,0.14520566165447235
10,22999,0.03617416322231293
10,23049,0.02892465703189373
10,23099,0.2846411168575287
10,23149,0.03567073866724968
10,23199,0.010676903650164604
10,23249,0.08981577306985855
10,23299,0.29327186942100525
10,23349,0.11186879128217697
10,23399,0.022980690002441406
10,23449,0.03824203833937645
10,23499,0.0574139840900898
10,23549,0.16050852835178375
10,23599,0.07965197414159775
10,23649,0.0024225879460573196
10,23699,0.014210398308932781
10,23749,0.07042519748210907
11,23799,0.019077008590102196
11,23849,0.01877843774855137
11,23899,0.030427390709519386
11,23949,0.016541801393032074
11,23999,0.008627887815237045
11,24049,0.15245690941810608
11,24099,0.040448881685733795
11,24149,0.13718488812446594
11,24199,0.00363356014713645
11,24249,0.006390506401658058
11,24299,0.013113404624164104
11,24349,0.11446439474821091
11,24399,0.19734826683998108
11,24449,0.2541698217391968
11,24499,0.012571856379508972
11,24549,0.0330219641327858
11,24599,0.025800300762057304
11,24649,0.04949938878417015
11,24699,0.015522878617048264
11,24749,0.22178687155246735
11,24799,0.02257552184164524
11,24849,0.01449262909591198
11,24899,0.05513200908899307
11,24949,0.3404642939567566
11,24999,0.03390537574887276
11,25049,0.026718059554696083
11,25099,0.0023441382218152285
11,25149,0.4419475495815277
11,25199,0.04705044999718666
11,25249,0.036837395280599594
11,25299,0.03662588447332382
11,25349,0.026617828756570816
11,25399,0.020635224878787994
11,25449,0.01401809137314558
11,25499,0.05393433943390846
11,25549,0.06772549450397491
11,25599,0.026246219873428345
11,25649,0.07972530275583267
11,25699,0.3573364019393921
11,25749,0.002459995448589325
11,25799,0.38438835740089417
11,25849,0.2417241334915161
11,25899,0.06868507713079453
12,25949,0.20163077116012573
12,25999,0.026264837011694908
12,26049,0.09502830356359482
12,26099,0.036715712398290634
12,26149,0.13532309234142303
12,26199,0.04107120260596275
12,26249,0.3090551495552063
12,26299,0.14453618228435516
12,26349,0.0065575228072702885
12,26399,0.015657756477594376
12,26449,0.011518904007971287
12,26499,0.23615776002407074
12,26549,0.0673016607761383
12,26599,0.004496898036450148
12,26649,0.01943298801779747
12,26699,0.02962431125342846
12,26749,0.02253834716975689
12,26799,0.09913048893213272
12,26849,0.024456186220049858
12,26899,0.018675560131669044
12,26949,0.016236715018749237
12,26999,0.015452262945473194
12,27049,0.010156897827982903
12,27099,0.324537068605423
12,27149,0.053980354219675064
12,27199,0.012271290645003319
12,27249,0.026890026405453682
12,27299,0.09248999506235123
12,27349,0.09255906939506531
12,27399,0.01130106020718813
12,27449,0.21568545699119568
12,27499,0.016866229474544525
12,27549,0.025059068575501442
12,27599,0.08320300281047821
12,27649,0.059010058641433716
12,27699,0.01863980107009411
12,27749,0.011250204406678677
12,27799,0.1989835947751999
12,27849,0.040964119136333466
12,27899,0.036419112235307693
12,27949,0.01899997517466545
12,27999,0.12576813995838165
12,28049,0.04425637051463127
13,28099,0.1348004937171936
13,28149,0.141378715634346
13,28199,0.012052386999130249
13,28249,0.09831643104553223
13,28299,0.009372405707836151
13,28349,0.014662905596196651
13,28399,0.4169479310512543
13,28449,0.09450142830610275
13,28499,0.08741941303014755
13,28549,0.06769250333309174
13,28599,0.07623143494129181
13,28649,0.046265751123428345
13,28699,0.19484247267246246
13,28749,0.04824184626340866
13,28799,0.169663667678833
13,28849,0.25891247391700745
13,28899,0.08360990136861801
13,28949,0.012986591085791588
13,28999,0.042125243693590164
13,29049,0.03794541954994202
13,29099,0.006078136153519154
13,29149,0.03250361233949661
13,29199,0.057121921330690384
13,29249,0.06374519318342209
13,29299,0.04460734874010086
13,29349,0.013456502929329872
13,29399,0.3413427472114563
13,29449,0.5463500022888184
13,29499,0.005232467316091061
13,29549,0.012641329318284988
13,29599,0.06238636001944542
13,29649,0.23335401713848114
13,29699,0.15312525629997253
13,29749,0.2166658490896225
13,29799,0.2308759242296219
13,29849,0.24892163276672363
13,29899,0.09152325987815857
13,29949,0.029541941359639168
13,29999,0.024643905460834503
13,30049,0.018919413909316063
13,30099,0.1330731213092804
13,30149,0.11802632361650467
13,30199,0.46047303080558777
14,30249,0.2281780242919922
14,30299,0.025301678106188774
14,30349,0.015908898785710335
14,30399,0.10070627927780151
14,30449,0.18363997340202332
14,30499,0.011463063769042492
14,30549,0.10986167192459106
14,30599,0.007860347628593445
14,30649,0.07674901932477951
14,30699,0.25105994939804077
14,30749,0.025028046220541
14,30799,0.15232618153095245
14,30849,0.04262815788388252
14,30899,0.0630209743976593
14,30949,0.05931186303496361
14,30999,0.05323818325996399
14,31049,0.09826980531215668
14,31099,0.02253311313688755
14,31149,0.11300212144851685
14,31199,0.03861990198493004
14,31249,0.016990436241030693
14,31299,0.005059786140918732
14,31349,0.10400298982858658
14,31399,0.09272581338882446
14,31449,0.017485851421952248
14,31499,0.49839285016059875
14,31549,0.06110171973705292
14,31599,0.015653517097234726
14,31649,0.14775261282920837
14,31699,0.007664751727133989
14,31749,0.11644652485847473
14,31799,0.008773081004619598
14,31849,0.022360632196068764
14,31899,0.030758099630475044
14,31949,0.06729914247989655
14,31999,0.055957429111003876
14,32049,0.7718952298164368
14,32099,0.04446985945105553
14,32149,0.006325968541204929
14,32199,0.010671633295714855
14,32249,0.03959224373102188
14,32299,0.2799164652824402
14,32349,0.022297559306025505
14,32399,0.0004506620462052524
15,32449,0.07692569494247437
15,32499,0.017068034037947655
15,32549,0.3045257329940796
15,32599,0.057775355875492096
15,32649,0.04219202324748039
15,32699,0.32897692918777466
15,32749,0.28770312666893005
15,32799,0.048993080854415894
15,32849,0.023243756964802742
15,32899,0.0686604380607605
15,32949,0.00875029992312193
15,32999,0.01079039927572012
15,33049,0.6043152213096619
15,33099,0.12301408499479294
15,33149,0.04842766746878624
15,33199,0.052095528692007065
15,33249,0.08602354675531387
15,33299,0.059732332825660706
15,33349,0.014529300853610039
15,33399,0.00946657545864582
15,33449,0.13973353803157806
15,33499,0.03659925237298012
15,33549,0.04454284533858299
15,33599,0.25403526425361633
15,33649,0.47171667218208313
15,33699,0.037886857986450195
15,33749,0.18868809938430786
15,33799,0.018962353467941284
15,33849,0.02209000661969185
15,33899,0.013054484501481056
15,33949,0.036063387989997864
15,33999,0.005520746111869812
15,34049,0.028825176879763603
15,34099,0.0019344536121934652
15,34149,0.3115553855895996
15,34199,0.24952352046966553
15,34249,0.20755039155483246
15,34299,0.07651105523109436
15,34349,0.020249752327799797
15,34399,0.029616406187415123
15,34449,0.6938170790672302
15,34499,0.02179456502199173
15,34549,0.053265176713466644
16,34599,0.06328963488340378
16,34649,0.05299488827586174
16,34699,0.023003926500678062
16,34749,0.011146098375320435
16,34799,0.014687399379909039
16,34849,0.11951692402362823
16,34899,0.12360033392906189
16,34949,0.02871953882277012
16,34999,0.014018408954143524
16,35049,0.03834836930036545
16,35099,0.027422405779361725
16,35149,0.02899581380188465
16,35199,0.16303187608718872
16,35249,0.07003001123666763
16,35299,0.03646634891629219
16,35349,0.020777996629476547
16,35399,0.032929278910160065
16,35449,0.016446134075522423
16,35499,0.12904106080532074
16,35549,0.05397243797779083
16,35599,0.48254358768463135
16,35649,0.05000685155391693
16,35699,0.013116490095853806
16,35749,0.1673402190208435
16,35799,0.010995909571647644
16,35849,0.28166231513023376
16,35899,0.004840081091970205
16,35949,0.13136887550354004
16,35999,0.012413802556693554
16,36049,0.008439403958618641
16,36099,0.05427910014986992
16,36149,0.01983659900724888
16,36199,0.20564235746860504
16,36249,0.22045594453811646
16,36299,0.1571195125579834
16,36349,0.028954386711120605
16,36399,0.022158872336149216
16,36449,0.09341414272785187
16,36499,0.11151108145713806
16,36549,0.10136036574840546
16,36599,0.08170943707227707
16,36649,0.05493488907814026
16,36699,0.02765924297273159
17,36749,0.016131632030010223
17,36799,0.06945306807756424
17,36849,0.05655379965901375
17,36899,0.04651539400219917
17,36949,0.09425938129425049
17,36999,0.02654063142836094
17,37049,0.02142500877380371
17,37099,0.06972461938858032
17,37149,0.05448326840996742
17,37199,0.049804359674453735
17,37249,0.09153445065021515
17,37299,0.1185675710439682
17,37349,0.274819940328598
17,37399,0.016665101051330566
17,37449,0.006245886906981468
17,37499,0.003635925240814686
17,37549,0.0768890306353569
17,37599,0.004924417473375797
17,37649,0.01985074393451214
17,37699,0.007479425985366106
17,37749,0.07021862268447876
17,37799,0.00048654768033884466
17,37849,0.0015861744759604335
17,37899,0.07255581021308899
17,37949,0.027777019888162613
17,37999,0.03356168046593666
17,38049,0.011857046745717525
17,38099,0.24017730355262756
17,38149,0.34159213304519653
17,38199,0.011672540567815304
17,38249,0.3820648491382599
17,38299,0.0060463761910796165
17,38349,0.0800643190741539
17,38399,0.13872705399990082
17,38449,0.3141447901725769
17,38499,0.002237359993159771
17,38549,0.05581831932067871
17,38599,0.009001966565847397
17,38649,0.14645345509052277
17,38699,0.004950616043061018
17,38749,0.011649849824607372
17,38799,0.08595675230026245
17,38849,0.0035017170011997223
18,38899,0.01361790020018816
18,38949,0.03745843842625618
18,38999,0.37962907552719116
18,39049,0.015487867407500744
18,39099,0.20162028074264526
18,39149,0.036261264234781265
18,39199,0.041963353753089905
18,39249,0.012163628824055195
18,39299,0.16915328800678253
18,39349,0.06402840465307236
18,39399,0.00981931947171688
18,39449,0.048367079347372055
18,39499,0.017030339688062668
18,39549,0.03984116017818451
18,39599,0.07218881696462631
18,39649,0.15897968411445618
18,39699,0.02467615157365799
18,39749,0.006303715985268354
18,39799,0.005898786708712578
18,39849,0.014865236356854439
18,39899,0.10161277651786804
18,39949,0.10961112380027771
18,39999,0.08525732904672623
18,40049,0.014525542967021465
18,40099,0.0025374151300638914
18,40149,0.19539029896259308
18,40199,0.030247600749135017
18,40249,0.021903596818447113
18,40299,0.009108358062803745
18,40349,0.008918600156903267
18,40399,0.05669979378581047
18,40449,0.0324595607817173
18,40499,0.11665311455726624
18,40549,0.015401347540318966
18,40599,0.07530912756919861
18,40649,0.04071931913495064
18,40699,0.040383875370025635
18,40749,0.03340279310941696
18,40799,0.04976664483547211
18,40849,0.0036788159050047398
18,40899,0.01764264702796936
18,40949,0.015924157574772835
18,40999,0.04751729220151901
19,41049,0.10829132795333862
19,41099,0.029690291732549667
19,41149,0.03842386603355408
19,41199,0.023359496146440506
19,41249,0.018980417400598526
19,41299,0.047947026789188385
19,41349,0.028547311201691628
19,41399,0.06479351967573166
19,41449,0.2697240114212036
19,41499,0.05057857185602188
19,41549,0.2445923388004303
19,41599,0.08224769681692123
19,41649,0.17508557438850403
19,41699,0.023877516388893127
19,41749,0.04163209721446037
19,41799,0.13549555838108063
19,41849,0.006444188300520182
19,41899,0.005778483580797911
19,41949,0.35144293308258057
19,41999,0.03538050130009651
19,42049,0.6351891756057739
19,42099,0.014410878531634808
19,42149,0.07687444239854813
19,42199,0.0538872554898262
19,42249,0.009488590061664581
19,42299,0.09879245609045029
19,42349,0.029651248827576637
19,42399,0.16086947917938232
19,42449,0.11053604632616043
19,42499,0.02087029069662094
19,42549,0.021126771345734596
19,42599,0.05739825591444969
19,42649,0.04133335500955582
19,42699,0.008760042488574982
19,42749,0.0233319029211998
19,42799,0.012510241009294987
19,42849,0.0318770669400692
19,42899,0.009715366177260876
19,42949,0.015000575222074986
19,42999,0.44370967149734497
19,43049,0.02305029146373272
19,43099,0.3487519919872284
19,43149,0.007187430746853352
19,43199,0.023740172386169434
20,43249,0.31590133905410767
20,43299,0.07312089949846268
20,43349,0.00278917932882905
20,43399,0.4003918170928955
20,43449,0.1385447084903717
20,43499,0.03027448058128357
20,43549,0.00462829926982522
20,43599,0.03462789207696915
20,43649,0.007441946305334568
20,43699,0.023074602708220482
20,43749,0.05981869250535965
20,43799,0.08449259400367737
20,43849,0.007364198565483093
20,43899,0.007164469454437494
20,43949,0.09950972348451614
20,43999,0.0007421005284413695
20,44049,0.00470377504825592
20,44099,0.06796365231275558
20,44149,0.006851658225059509
20,44199,0.06889491528272629
20,44249,0.00881128292530775
20,44299,0.07696670293807983
20,44349,0.01460231002420187
20,44399,0.03131522983312607
20,44449,0.05322353169322014
20,44499,0.010512052103877068
20,44549,0.27578210830688477
20,44599,0.010831520892679691
20,44649,0.3245030343532562
20,44699,0.012055517174303532
20,44749,0.006118330173194408
20,44799,0.027796247974038124
20,44849,0.008854923769831657
20,44899,0.052459217607975006
20,44949,0.41662824153900146
20,44999,0.030728092417120934
20,45049,0.16824932396411896
20,45099,0.03734226152300835
20,45149,0.003147606970742345
20,45199,0.03921571373939514
20,45249,0.0027046692557632923
20,45299,0.056006863713264465
20,45349,0.04214482009410858
21,45399,0.02501584403216839
21,45449,0.015114939771592617
21,45499,0.02187838964164257
21,45549,0.006223148200660944
21,45599,0.04646555334329605
21,45649,0.025617122650146484
21,45699,0.08765099942684174
21,45749,0.008889913558959961
21,45799,0.011210528202354908
21,45849,0.02812187559902668
21,45899,0.00994053017348051
21,45949,0.03928656503558159
21,45999,0.10392444580793381
21,46049,0.049093980342149734
21,46099,0.0862179771065712
21,46149,0.006051157601177692
21,46199,0.13125665485858917
21,46249,0.010786879807710648
21,46299,0.052694037556648254
21,46349,0.0015848723705857992
21,46399,0.07807078212499619
21,46449,0.006903073750436306
21,46499,0.7698954343795776
21,46549,0.004365579225122929
21,46599,0.23401549458503723
21,46649,0.40371233224868774
21,46699,0.0849984884262085
21,46749,0.02467932552099228
21,46799,0.34113866090774536
21,46849,0.010000275447964668
21,46899,0.04305730387568474
21,46949,0.03680955991148949
21,46999,0.017817595973610878
21,47049,0.005454029887914658
21,47099,0.012753302231431007
21,47149,0.07777830213308334
21,47199,0.008587908931076527
21,47249,0.24424579739570618
21,47299,0.1992373764514923
21,47349,0.03112616389989853
21,47399,0.005764688830822706
21,47449,0.011190079152584076
21,47499,0.021601693704724312
22,47549,0.001008200808428228
22,47599,0.017410870641469955
22,47649,0.008430421352386475
22,47699,0.005822275299578905
22,47749,0.013460042886435986
22,47799,0.09659013897180557
22,47849,0.1750539094209671
22,47899,0.01701987162232399
22,47949,0.09228522330522537
22,47999,0.03629714250564575
22,48049,0.006814169231802225
22,48099,0.0072130076587200165
22,48149,0.013197202235460281
22,48199,0.366018682718277
22,48249,0.060716401785612106
22,48299,0.009409899823367596
22,48349,0.14360637962818146
22,48399,0.005448672454804182
22,48449,0.022416016086935997
22,48499,0.04513472318649292
22,48549,0.004436076153069735
22,48599,0.01893518678843975
22,48649,0.3222481608390808
22,48699,0.05582250654697418
22,48749,0.03296060860157013
22,48799,0.02696503885090351
22,48849,0.007644444238394499
22,48899,0.02864578552544117
22,48949,0.029907681047916412
22,48999,0.21954506635665894
22,49049,0.016257021576166153
22,49099,0.022521432489156723
22,49149,0.09312708675861359
22,49199,0.034381043165922165
22,49249,0.0772300437092781
22,49299,0.03562488034367561
22,49349,0.1321781426668167
22,49399,0.005604969337582588
22,49449,0.08650166541337967
22,49499,0.2288184016942978
22,49549,0.21998834609985352
22,49599,0.048205289989709854
22,49649,0.025315415114164352
23,49699,0.007128906436264515
23,49749,0.02529124543070793
23,49799,0.05231035500764847
23,49849,0.07918433845043182
23,49899,0.13251182436943054
23,49949,0.12270680069923401
